No,Booking_ID,Vehicle_ID,Driver_ID,Trip_start_DT,Trip_end_DT,Start_Post,End_Post,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Fare,Distance,Order_Type,Start_Time,End_Time,Start_Slot,End_Slot,Patience_Level,DistrictCode
33156,E1DE65820056540F46A2CF2AF6B2D9,0B5E2518CBE562878897EDEBC35F85,049CFBF3E51A5D49D8BC59F983B7ED,2016-12-01 04:27:00,2016-12-01 04:40:00,39595,819643,1.292001,103.8587,1.355322,103.9883,21.4,18.3,Street-Hailing,2021-11-24 04:27:01,2021-11-24 04:40:58,27.0,28.0,92,1.0
109042,7659F42E26FBA832B861C41A6D3AFA,482E0B94E04FFB670C3185B2B72DB9,9B714A9DBE2CD72ED30C3844B0D98F,2016-12-01 10:33:00,2016-12-01 10:45:00,659164,672549,1.351972,103.7479,1.299509,103.837,7.6,7.1,Street-Hailing,2021-11-24 10:33:53,2021-11-24 10:45:58,63.0,64.0,165,23.0
85376,8BC391B267CFF694713B0FA32FDA40,BBED1A5269C4CA83B6CAB909DCCE0B,7D7E13C999A8330E16669CCA7E6531,2016-12-01 09:14:00,2016-12-01 09:56:00,380016,628555,1.315498,103.87148,1.312914,103.695349,29.85,28.7,Booking,2021-11-24 09:14:28,2021-11-24 09:56:16,55.0,60.0,180,14.0
36567,5F32AC455C6E1BE19963565C67BB69,877C662A7F80C8074330EDF306ECB7,DF9AF191FF971FA464A5CC6FFD5149,2016-12-01 05:08:00,2016-12-01 05:31:00,150161,819642,1.283779,103.816147,1.362159,103.990051,31.85,27.2,Booking,2021-11-24 05:08:39,2021-11-24 05:31:09,31.0,33.0,82,3.0
74442,F768A3E7561293BFBA9C070A38FBF0,41734161BB25EB5CBBA51F1015976C,81EBE9ADD1ACAA7161EA235DF8DAC8,2016-12-01 08:39:00,2016-12-01 09:01:00,400417,486025,1.318389,103.897,1.333017,103.9655,13.05,8.0,Street-Hailing,2021-11-24 08:39:31,2021-11-24 09:01:01,52.0,54.0,68,14.0
78173,C9E00284A88E75A745BC4BD3A9239D,A5851018B45664DF3F29EC5E1FD2EB,6B456343A4E8D5423F58DA609E90B7,2016-12-01 08:51:00,2016-12-01 09:18:00,521226,768160,1.355534,103.9538,1.437106,103.8419,21.4,20.8,Street-Hailing,2021-11-24 08:51:41,2021-11-24 09:18:02,53.0,56.0,86,18.0
130392,92922739258BF0137CE71BD086A163,8609B9397BA44C0885B2317277D6FB,CBC44F9D6FC068EAB2AD05C3B35E3E,2016-12-01 11:50:00,2016-12-01 11:57:00,138589,139214,1.306231,103.791196,1.30434,103.787038,7.25,1.1,Booking,2021-11-24 11:50:02,2021-11-24 11:57:07,71.0,72.0,133,5.0
51832,746747BE94F0AFD27C4D41A8FA898F,14292CC7CA214F9F0BA8B5CB7A3D0F,4D887F91BE6FD82183EAB647E9E9C9,2016-12-01 07:13:00,2016-12-01 07:16:00,569707,555891,1.372183,103.8663,1.368712,103.8724,4.5,1.0,Street-Hailing,2021-11-24 07:13:17,2021-11-24 07:16:07,43.0,44.0,134,20.0
57505,768B57CD632B177185A0E74955302D,64749A1AADC3D17E7BB3249287FA60,8C84EC869A1F4A8493AE08D870AC4E,2016-12-01 07:38:00,2016-12-01 07:54:00,239224,139299,1.298293,103.832021,1.296902,103.7921,15.3,8.6,Booking,2021-11-24 07:38:34,2021-11-24 07:54:15,46.0,47.0,64,9.0
58789,EB2199BC8E316E02BF7316617AF35B,2CECFCC328C02CA0AF4868BE25D80C,B9C59F4AC483E6E27B8ED6791328C0,2016-12-01 07:43:00,2016-12-01 07:50:00,238140,49145,1.297868,103.836975,1.28566,103.847861,9.5,2.2,Booking,2021-11-24 07:43:23,2021-11-24 07:50:10,46.0,47.0,41,9.0
82640,BCBA01BF5043C758B731550B6FA41C,61E1D9A49BD08F65E89C17D4AF619B,9DAB113E71E259EE87377670744D88,2016-12-01 09:05:00,2016-12-01 09:22:00,390009,307470,1.309487,103.8824,1.320287,103.8452,10.3,5.1,Street-Hailing,2021-11-24 09:05:49,2021-11-24 09:22:03,54.0,56.0,33,14.0
102683,E3372530059F09C01D86A871B44AFA,BED6A3180E83EB561E71F61CE9FC8B,931CCE229D30400F6E326D89C08656,2016-12-01 10:11:00,2016-12-01 10:26:00,370088,39802,1.323564,103.8859,1.289825,103.855,8.0,7.0,Street-Hailing,2021-11-24 10:11:40,2021-11-24 10:26:03,61.0,63.0,94,13.0
80664,2B308C50EBB4FB744483DA5904EC8D,776F8AEC16576CB12EBE590104FF6B,943B7AFEAAFED39574036EB67F9289,2016-12-01 08:59:00,2016-12-01 09:04:00,640632,1,1.34395,103.6998,1.292474,103.8565,5.65,2.2,Street-Hailing,2021-11-24 08:59:36,2021-11-24 09:04:05,54.0,54.0,118,22.0
118489,C8399649AFF5F5EBEA9AE733BBDA5C,91949CC85D22B95111604280D1D8AF,7E6677459CDB4D7440282DC707255E,2016-12-01 11:08:00,2016-12-01 11:17:00,680450,699800,1.379502,103.735998,1.377988,103.712657,8.8,4.7,Booking,2021-11-24 11:08:00,2021-11-24 11:17:00,67.0,68.0,138,23.0
50076,EBC4FD678C6F540D9488A1A2401120,D5DE424E7088B3D988D6C353274D72,22067CB54A7B24764186F1E48CB458,2016-12-01 07:03:00,2016-12-01 07:08:00,730724,730742,1.444466,103.7986,1.443882,103.7958,5.05,0.7,Street-Hailing,2021-11-24 07:03:58,2021-11-24 07:08:13,42.0,43.0,63,25.0
90684,4EAFEC5ECC34E768329E8D7A1B1688,F22DFB18C35CE44840A9AAB10572AF,E191A28596E50E0FB120267E4ED157,2016-12-01 09:31:00,2016-12-01 09:47:00,238163,797799,1.300711,103.8379,1.417616,103.8635,12.5,15.3,Street-Hailing,2021-11-24 09:31:00,2021-11-24 09:47:00,57.0,59.0,34,9.0
65463,9B48D28B92B79EFFE14EF1D6FDCE1C,AE95FC5F564042DEFE5D09F6FA9364,B1C5D168CD531EA36382EFCF9FF675,2016-12-01 08:08:00,2016-12-01 08:29:00,258484,117439,1.305573,103.823716,1.274938,103.798929,15.55,7.5,Booking,2021-11-24 08:08:18,2021-11-24 08:29:05,49.0,51.0,119,10.0
79782,803B0176DF15E521395CE797C7C131,F50719B632FEE2E29F75628C369648,70AE94A48C3B867F63E3CB7223E002,2016-12-01 08:56:00,2016-12-01 09:34:00,530954,119958,1.376769,103.878167,1.27732,103.801915,34.4,19.0,Booking,2021-11-24 08:56:47,2021-11-24 09:34:53,54.0,57.0,80,19.0
53637,85DC42BB7176435CDDDE29ED92B65B,C696797A82582BD19FAD9812448477,75446451F893179EB5939B24E5C645,2016-12-01 07:22:00,2016-12-01 07:32:00,190004,348743,1.304766,103.8651,1.327982,103.8723,9.0,4.8,Street-Hailing,2021-11-24 07:22:23,2021-11-24 07:32:51,44.0,45.0,161,7.0
101488,A84E1833AFF7835788318E070DAEFF,D04055B1EBA9F1F15E820EC2B4051C,E21FB3210760BF90D09A232A29190F,2016-12-01 10:07:00,2016-12-01 10:12:00,100048,119963,1.272398,103.8106,1.273673,103.8014,4.5,1.3,Street-Hailing,2021-11-24 10:07:28,2021-11-24 10:12:52,61.0,61.0,46,4.0
66169,D4E12EB1E872DF4EC337338F73BD25,1C40912433F7091082B78D973562BB,4B1233CB8DE0FCF9DAAC2575DF1A83,2016-12-01 08:10:00,2016-12-01 08:49:00,238871,757728,1.30661,103.8296,1.453237,103.7949,25.45,23.6,Street-Hailing,2021-11-24 08:10:54,2021-11-24 08:49:12,49.0,53.0,46,9.0
104182,2DCB1DBB4878D4F72422E4EF4C77A8,B7496E058019F6B847461EC1E58ECA,D7C81AA32B420F21B151FAD805F7CD,2016-12-01 10:16:00,2016-12-01 10:32:00,249585,68896,1.299245,103.8285,1.299509,103.837,10.2,4.3,Street-Hailing,2021-11-24 10:16:52,2021-11-24 10:32:06,62.0,63.0,54,10.0
121239,F259CAA1A2D8F4A3FD48B1EAD8AC99,5DFB33D2DB30426B553EBB1FA9F23A,18B9E3DD99BC07D3A0D99F40C75900,2016-12-01 11:18:00,2016-12-01 11:36:00,486150,38986,1.332875,103.959,1.294611,103.8597,18.3,16.3,Street-Hailing,2021-11-24 11:18:13,2021-11-24 11:36:44,68.0,70.0,110,16.0
49957,AD74ADB05FA4CF8F4667ACF18E037E,6175827CC8F269A249D93CF841CF47,3663EE785F84B879CFCDADC83CA769,2016-12-01 07:03:00,2016-12-01 07:13:00,439943,69119,1.301479,103.902483,1.299509,103.837,13.95,8.8,Booking,2021-11-24 07:03:19,2021-11-24 07:13:33,42.0,43.0,72,15.0
132716,89F44B714A82F3DA1F6F84D747DBBA,23D4F8516CF31E3FCA7EFEC1032226,4EB5C9B8AEE7488B1F350ABF4BF8D5,2016-12-01 11:57:00,2016-12-01 12:03:00,238800,249764,1.303257,103.8331,1.300086,103.8226,5.2,2.7,Street-Hailing,2021-11-24 11:57:57,2021-11-24 12:03:53,72.0,72.0,156,9.0
128804,C4FC7DDB333B39F757F21F2327D4EB,6CA5757ADB15EEC51A78ED83A96E0F,6723C2F07610EC5C1D568508F8C43D,2016-12-01 11:44:00,2016-12-01 11:49:00,640753,1,1.348582,103.6999,1.292474,103.8565,4.8,1.7,Street-Hailing,2021-11-24 11:44:51,2021-11-24 11:49:37,70.0,71.0,79,22.0
76671,3054D83AFAEE2F8ED1AB0DE9CBD806,347B36705F873022D24BF6A97909C8,D001A8314815DB99A1C58BA654EAC7,2016-12-01 08:46:00,2016-12-01 09:19:00,460052,138662,1.328779,103.9208,1.299509,103.837,23.4,18.7,Street-Hailing,2021-11-24 08:46:54,2021-11-24 09:19:52,53.0,56.0,145,16.0
60841,F73B41ACD7E2730AE8A4E769F20EB2,55D0CCC2617597D21EBF03523D3568,929C45537184867DEAF4033CF6A337,2016-12-01 07:51:00,2016-12-01 08:36:00,510643,138635,1.377784,103.938,1.29894,103.7886,31.45,28.3,Street-Hailing,2021-11-24 07:51:13,2021-11-24 08:36:42,47.0,52.0,166,18.0
48492,609208221C12CFB671D10D07DD8D46,DBEDF7799D4CB18901422B3DBD4E51,A1AD9911F625517F7D4CC132007575,2016-12-01 06:54:00,2016-12-01 06:59:00,828794,828794,1.299509,103.837,1.299509,103.837,13.05,0.0,Street-Hailing,2021-11-24 06:54:45,2021-11-24 06:59:30,41.0,42.0,87,19.0
56344,43FC6A60F5313AA3577557895A3F9E,ACFB81C4A4DAD3991DC9C930510255,8BDC1FDCBAF0C46C5493475987B967,2016-12-01 07:33:00,2016-12-01 07:49:00,520898,408933,1.347317,103.9347,1.325096,103.8982,10.95,6.3,Street-Hailing,2021-11-24 07:33:57,2021-11-24 07:49:49,45.0,47.0,100,18.0
84167,02F0661B21BCFCFAB7290BCFF44422,DE6FEC4E418E61B3B7649F6D9150A0,D32CAB08976081B8D2DCC8FBE2EA5C,2016-12-01 09:10:00,2016-12-01 09:30:00,208738,1,1.308491,103.86272,1.292474,103.856522,16.2,10.9,Street-Hailing,2021-11-24 09:10:40,2021-11-24 09:30:26,55.0,57.0,78,8.0
126975,170CBED52FBA3741CC10D7CA3A8D86,14AF8ED4F4EA770C67D558DFA6A5B8,471C6A731C458C482819E816DFBEED,2016-12-01 11:38:00,2016-12-01 11:43:00,760291,769098,1.436545,103.8364,1.429848,103.8356,4.5,1.5,Street-Hailing,2021-11-24 11:38:37,2021-11-24 11:43:46,70.0,70.0,38,27.0
111960,9A2C6F30484FDC84E2EEF939FD7918,1521AA9CAA55BB844EBEA29E99B857,EDD44760EF26BEF59602A6E0D3EED5,2016-12-01 10:44:00,2016-12-01 10:59:00,350110,141048,1.336442,103.8651,1.297924,103.8016,10.0,11.3,Street-Hailing,2021-11-24 10:44:10,2021-11-24 10:59:33,64.0,66.0,154,13.0
56859,5B813E71F77D1E78CDC478290D36DD,3DC2E8CA68A2E808A3019094D370B3,ADCADF26746D1172488B8B0A01CDB8,2016-12-01 07:36:00,2016-12-01 07:37:00,670612,609930,1.383791,103.761116,1.32954,103.747567,7.3,0.2,Booking,2021-11-24 07:36:02,2021-11-24 07:37:47,46.0,46.0,109,23.0
39790,46EE675D3C86613C78EEF8434A2095,E3EE8C73B62A7F3F75876F345C0F62,4719F7BD4E1E2630C80E5BE36600BF,2016-12-01 05:46:00,2016-12-01 05:59:00,58326,151048,1.283767,103.8457,1.287239,103.8109,11.05,4.9,Street-Hailing,2021-11-24 05:46:46,2021-11-24 05:59:12,35.0,36.0,104,1.0
68507,FB29BAC59B68E529A7DE26B94327BE,50C61F4781CD594CA6B0B109808FDE,A06ACBB2D625AF4AC984FF72F74129,2016-12-01 08:18:00,2016-12-01 08:37:00,547802,529757,1.354713,103.875382,1.345555,103.932462,15.8,8.6,Booking,2021-11-24 08:18:56,2021-11-24 08:37:34,50.0,52.0,49,19.0
73593,E4FFAF81D2F68AB7234B083B3A2E0E,13A80E8F5BB7B6F56177831798D4BC,D366B91F3215C2B5716C143AC488D7,2016-12-01 08:36:00,2016-12-01 08:57:00,120708,68733,1.305736,103.7621,1.299509,103.837,20.65,11.8,Street-Hailing,2021-11-24 08:36:41,2021-11-24 08:57:13,52.0,54.0,47,5.0
31506,7B2D9871C893A731DF3CB6A534C35D,F7D8F87C3C99EA3FDCDD014880FEC6,DC5A5A9F10D72F7EE7E825F5A5E821,2016-12-01 04:05:00,2016-12-01 04:20:00,530358,229491,1.368874,103.8955,1.307976,103.8408,16.75,11.8,Street-Hailing,2021-11-24 04:05:17,2021-11-24 04:20:30,24.0,26.0,54,19.0
133093,102A45EF3850D16BDB9A8E045E597C,F316960DFADA3017E9082D1E998767,EE7ADA14330EE7745A1A2C7729091F,2016-12-01 11:59:00,2016-12-01 12:09:00,570212,310096,1.356341,103.848,1.338604,103.8485,6.25,3.7,Street-Hailing,2021-11-24 11:59:04,2021-11-24 12:09:09,72.0,73.0,133,20.0
69159,D6E8ACF930C988BF9E32E79870AB2E,76F9BB08EB04077808ABC977855AAF,8C27B3D0DFB28DDA088D10DB569731,2016-12-01 08:21:00,2016-12-01 08:42:00,329776,49315,1.324843,103.852405,1.283028,103.852016,22.3,6.5,Booking,2021-11-24 08:21:12,2021-11-24 08:42:12,50.0,52.0,179,12.0
85444,3C15A0809CEE34783CC463E972A93C,AEC53F74B332BEC34AFC601D18D5EA,54458B9552D34327C7AE318E9954E3,2016-12-01 09:14:00,2016-12-01 09:37:00,730750,573970,1.444194,103.7939,1.358586,103.8336,14.25,12.5,Street-Hailing,2021-11-24 09:14:42,2021-11-24 09:37:52,55.0,58.0,45,25.0
53900,09405E384C109813A4E81A34D16431,2BDDC54137F4F6767D254007CCAD07,B1EC8942E4AA0AE31B54429984F3D8,2016-12-01 07:23:00,2016-12-01 07:50:00,544894,819661,1.361462,103.8845,1.357373,103.9881,21.65,16.7,Street-Hailing,2021-11-24 07:23:43,2021-11-24 07:50:44,44.0,47.0,53,19.0
112095,E94EF997D296B379978464AFCC875F,3576B2E79A5B6637DB4CE8493A12EF,1E1DEBD6B2F63080305BD6B3D0F358,2016-12-01 10:44:00,2016-12-01 11:20:00,640733,819643,1.34548,103.6999,1.355322,103.9883,25.6,37.5,Street-Hailing,2021-11-24 10:44:45,2021-11-24 11:20:16,64.0,68.0,158,22.0
111911,E94EF997D296B379978464AFCC875F,3CA7EC7D89EFC71E71617DACD08545,B3CEEDF0F35B410DB50CDB3B3558C0,2016-12-01 10:44:00,2016-12-01 10:55:00,159086,88510,1.290982,103.8149,1.277613,103.8438,6.7,4.7,Street-Hailing,2021-11-24 10:44:00,2021-11-24 10:55:00,64.0,66.0,159,3.0
39251,2AC346F5C9F27ACA62025948567F16,1F825444D2D6A70A52E956512C0722,1992E1014F790B45024F1D556BC157,2016-12-01 05:40:00,2016-12-01 05:52:00,140151,307506,1.294551,103.8031,1.321061,103.8445,11.4,7.7,Street-Hailing,2021-11-24 05:40:00,2021-11-24 05:52:00,34.0,35.0,112,3.0
122471,14CA122C6BB69026BE159CBAA51F98,95D69CAC65BA29CAEC5C6693C6042F,BF6952438113767C460E36A5C40710,2016-12-01 11:22:00,2016-12-01 11:33:00,520278,486030,1.34673,103.951364,1.33571,103.966545,9.3,3.5,Booking,2021-11-24 11:22:49,2021-11-24 11:33:35,68.0,69.0,30,18.0
105096,7807DFCD8A2A7CD025CCAA2A88CBDF,72325A297B90BCA4EB7574639751B3,DF311377D9FBF16C150F206416B243,2016-12-01 10:20:00,2016-12-01 10:30:00,167026,98268,1.282054,103.8251,1.253369,103.8265,6.5,5.0,Street-Hailing,2021-11-24 10:20:07,2021-11-24 10:30:48,62.0,63.0,69,3.0
123089,3AB38B4EB92878EBC981992AB173BC,2CB802B3A480832E57484D919A4A08,1FA3AB965FDDBA4DD7AC0FDBCCE85C,2016-12-01 11:25:00,2016-12-01 22:23:00,270019,272019,1.311556,103.7884,1.311612,103.7878,19.55,7.9,Street-Hailing,2021-11-24 11:25:00,2021-11-24 22:23:00,68.0,134.0,80,10.0
69802,D4633A61561B7D5B2479CD177E2ED3,1A95243B0A8885ABF15440DA07F2F0,4ECFB3589495AC6B6F75AD69BA4C08,2016-12-01 08:23:00,2016-12-01 08:41:00,400343,238896,1.326499,103.9004,1.300934,103.84,18.75,10.0,Street-Hailing,2021-11-24 08:23:18,2021-11-24 08:41:23,50.0,52.0,129,14.0
106744,BEE9F6E55071473B602B3D45C178B0,CF4985BEC807E61F26860CADE8B3EA,8299B01C5F03EC6A86955D1E1F9A47,2016-12-01 10:26:00,2016-12-01 10:46:00,524519,787805,1.356218,103.94,1.384602,103.8274,14.4,19.0,Street-Hailing,2021-11-24 10:26:00,2021-11-24 10:46:00,63.0,65.0,102,18.0
110155,862B54E2CA10CF08CCD6159A9C82B9,DF8D90D29EF8A2F6D74732667468DD,8D12A54A35728001C0672E8FBF2BEA,2016-12-01 10:37:00,2016-12-01 10:48:00,199588,389707,1.302908,103.8649,1.319476,103.8872,6.5,3.5,Street-Hailing,2021-11-24 10:37:40,2021-11-24 10:48:44,64.0,65.0,178,7.0
117807,DA753B8284B16855C478532BDBD141,452C20B605CD20074C94E50BE24AD5,622C934B8D78A68B8118C56EAA58AB,2016-12-01 11:05:00,2016-12-01 11:05:00,574117,574117,1.361516,103.8358,1.361516,103.8358,3.7,0.0,Street-Hailing,2021-11-24 11:05:31,2021-11-24 11:05:36,66.0,66.0,162,20.0
99297,0C5DB5E31E2A881D4F6AA3CB33E70D,5306C508452A98A6FEE0CCB5226973,FE96BA786AB8DA007E9FBA9B9411E9,2016-12-01 09:59:00,2016-12-01 10:24:00,640488,307987,1.349102,103.7264,1.319597,103.8423,13.95,16.6,Street-Hailing,2021-11-24 09:59:48,2021-11-24 10:24:58,60.0,62.0,56,22.0
38504,234AE22DA679A15D85A6583126C93F,6BA02CFB90966B2EA1C96418DD64A5,E7B9BC90FCF5A8AA8B72B4B11D35A6,2016-12-01 05:31:00,2016-12-01 05:48:00,543186,819661,1.392778,103.9052,1.357373,103.9881,19.75,15.1,Street-Hailing,2021-11-24 05:31:15,2021-11-24 05:48:31,33.0,35.0,148,19.0
70194,62C9E7B8A7F7CB7566CD2F0904FA65,2AD5A5E5BAAA0C526E2C6D0CA2FF68,7A72374DBB0CA9E3DA14BB8EA45F64,2016-12-01 08:24:00,2016-12-01 08:37:00,80106,159507,1.299509,103.837,1.28818,103.812,12.85,4.0,Street-Hailing,2021-11-24 08:24:43,2021-11-24 08:37:33,50.0,52.0,177,2.0
104507,A8CA1A2EF0877EFA0F86029AC629A9,561A674F92DE63A282E57A77330455,5AE613564C1260C97EF75F1049B900,2016-12-01 10:18:00,2016-12-01 10:30:00,350147,338823,1.33182,103.868,1.309294,103.8646,9.0,3.7,Street-Hailing,2021-11-24 10:18:02,2021-11-24 10:30:04,62.0,63.0,134,13.0
130027,761EC0100B7CBC4C6A4B7D852F2092,28DAF66383138632CCAA679557DBB3,6E73B4BD0A2ADCDCF33D5344B25BB6,2016-12-01 11:48:00,2016-12-01 12:07:00,188647,169078,1.299129,103.8492,1.280434,103.8384,9.2,5.0,Street-Hailing,2021-11-24 11:48:46,2021-11-24 12:07:30,71.0,73.0,169,7.0
40307,E8628E3CAA390B06EC68A78603FEAE,7CF4BDFF812C1941AAAA4E0890CFEF,2BE0A8A073A8117BB1B6370E61385D,2016-12-01 05:53:00,2016-12-01 06:17:00,680631,249672,1.396592,103.748,1.30349,103.8094,20.45,17.7,Street-Hailing,2021-11-24 05:53:16,2021-11-24 06:17:41,35.0,38.0,86,23.0
41670,E9C11FF55E6CE697CDD3F12F9D266B,1E1A78274508AB4C8D615A8F24239F,DE5AFFED4FBB7AE31DF72FC8F2410C,2016-12-01 06:06:00,2016-12-01 06:15:00,760745,760744,1.429351,103.8333,1.429206,103.8339,7.35,0.0,Street-Hailing,2021-11-24 06:06:17,2021-11-24 06:15:22,37.0,38.0,146,27.0
109722,C5978DBE234E0853675DC001F05ECF,ED56F7E8FDEB1A7E79A949093D8C7C,044E062537BA02BF06DF7BB3EAEFEC,2016-12-01 10:36:00,2016-12-01 10:55:00,270030,650151,1.30768,103.796619,1.348739,103.744243,15.0,14.8,Booking,2021-11-24 10:36:11,2021-11-24 10:55:07,64.0,66.0,144,10.0
73745,6707EC0CF57BC6CFBD39604669C2A4,07292A5784BB0A4208A2003B8F7EAE,153A7A330CF6400489F6B9ADD0B956,2016-12-01 08:37:00,2016-12-01 08:59:00,530126,819643,1.352274,103.8857,1.355322,103.9883,17.75,17.3,Street-Hailing,2021-11-24 08:37:08,2021-11-24 08:59:36,52.0,54.0,119,19.0
122974,F0627E49D5C92808CC542C2A442D95,B846CD368EE78A78B7D0EF68B9A579,5713DF070D250D1FF25F09F001CD64,2016-12-01 11:24:00,2016-12-01 11:36:00,329586,579599,1.326388,103.849646,1.356521,103.830777,9.95,5.9,Booking,2021-11-24 11:24:32,2021-11-24 11:36:59,68.0,70.0,180,12.0
77989,654A247B5F6DABCEE9EF6F8A00D9B6,2857EB38F0C81EBE3EADF0FA67AAA2,5DA2FE5611CECF3FE36DE4CC56ED63,2016-12-01 08:50:00,2016-12-01 08:57:00,39797,238889,1.290653,103.8583,1.299591,103.8452,6.8,1.8,Street-Hailing,2021-11-24 08:50:58,2021-11-24 08:57:51,53.0,54.0,43,1.0
102131,085C94FEF7F0664DF4177F3D6BE38A,808CE94CE9DF2D0BAEA7A84E13B964,C25125FC01F13E1453C4ADE95BAE57,2016-12-01 10:09:00,2016-12-01 10:44:00,680401,98633,1.379734,103.7397,1.299509,103.837,20.3,20.6,Street-Hailing,2021-11-24 10:09:45,2021-11-24 10:44:33,61.0,64.0,73,23.0
109352,BFAB3046746DF74BFD5FE65C561031,38C2866525BE54D6528680355E7F75,FC907AB437247ED8A44CDE5C67AE20,2016-12-01 10:35:00,2016-12-01 10:58:00,228210,529680,1.306595,103.8318,1.351997,103.9424,15.35,18.1,Street-Hailing,2021-11-24 10:35:00,2021-11-24 10:58:00,64.0,66.0,87,9.0
130326,4BE59EE0920179506D1FDD0A68E2CC,7A9C11E8C36C8843E5E3EB4A532FB5,A5C7DE672280B1A7BDAD2E621AA042,2016-12-01 11:49:00,2016-12-01 12:13:00,159552,567720,1.281481,103.8193,1.377704,103.8555,14.45,15.5,Street-Hailing,2021-11-24 11:49:50,2021-11-24 12:13:51,71.0,73.0,131,3.0
131270,A4DA304C2E1E7337C4BF9BA1DE163E,058E573438BA523805FC80CA23AA1E,DD29550E0DE2A84001ECB7886BDC49,2016-12-01 11:53:00,2016-12-01 12:02:00,18983,39595,1.279424,103.8542,1.292001,103.8587,8.1,3.2,Street-Hailing,2021-11-24 11:53:07,2021-11-24 12:02:10,71.0,72.0,128,1.0
35460,8CF629CB7DE317C79696B187BB144C,5135634D7EEF8DB795E77826C69327,2916B33C899D77CF07C32AB3294BBB,2016-12-01 04:55:00,2016-12-01 05:15:00,680207,140159,1.381128,103.7477,1.293241,103.8024,18.6,14.6,Street-Hailing,2021-11-24 04:55:11,2021-11-24 05:15:13,30.0,32.0,147,23.0
120664,A0A3EABFE8E837A829D1763BD2077F,6F7E27C5D44C1997A81D642297833C,3BF54A00838E5112EE09576466CCD9,2016-12-01 11:16:00,2016-12-01 11:22:00,307684,329843,1.319831,103.844,1.326422,103.8477,5.2,2.1,Street-Hailing,2021-11-24 11:16:11,2021-11-24 11:22:03,68.0,68.0,87,11.0
60095,72609F9C202ED67900ABA29AF46C11,33C61D3E7BD9AEBD9B75BF35A979BA,392C14DBBBE0C30FA906C0CBB0F12E,2016-12-01 07:48:00,2016-12-01 08:08:00,545122,567710,1.387927,103.905845,1.389846,103.847698,16.7,8.8,Booking,2021-11-24 07:48:24,2021-11-24 08:08:45,47.0,49.0,136,19.0
105703,69B24E2D0E28AFEFB90658AD9053A3,13921BDD8B613A5A01D36237EB3097,110A3E4A6EC2715C079D96E3DFC708,2016-12-01 10:22:00,2016-12-01 10:46:00,349567,247939,1.325258,103.8767,1.302918,103.8209,11.8,9.5,Street-Hailing,2021-11-24 10:22:13,2021-11-24 10:46:11,62.0,65.0,146,13.0
49094,FD6BEF743C811ADE54949182DE2D71,7F6A68315D752FF65EC93EE808E434,21C35BBB010782A4B7BC3A90F88899,2016-12-01 06:58:00,2016-12-01 07:25:00,819643,288631,1.355322,103.9883,1.333683,103.8045,27.15,26.3,Street-Hailing,2021-11-24 06:58:21,2021-11-24 07:25:20,42.0,44.0,52,17.0
74035,890365FEB642A704F2D9C7BBED3285,A2FA92CFD47FABB0FBF528E1DC5E7E,F0841530781BF600C17885C0D7A0DF,2016-12-01 08:38:00,2016-12-01 08:47:00,39594,48546,1.290989,103.8574,1.281739,103.8505,7.9,2.7,Street-Hailing,2021-11-24 08:38:07,2021-11-24 08:47:51,52.0,53.0,35,1.0
68454,543D842EAB812BB17F9FA29085CFFB,4E1C4FB41737DC5F7925B57AF08EBC,63570E01694459D04BE94141BEB1F4,2016-12-01 08:18:00,2016-12-01 08:33:00,760639,569086,1.420634,103.838269,1.388692,103.84481,14.25,5.5,Booking,2021-11-24 08:18:44,2021-11-24 08:33:27,50.0,51.0,111,27.0
117089,A6CE9F34431761DDA6A13E54F79125,D1CAD2218F456199ABDE451BE627A8,39D1CAAD8EDC3536C174CA6C532CB3,2016-12-01 11:02:00,2016-12-01 11:10:00,437844,437978,1.303746,103.9012,1.297656,103.8882,5.45,2.0,Street-Hailing,2021-11-24 11:02:56,2021-11-24 11:10:07,66.0,67.0,130,15.0
56532,104976FD85FEED9E0B811755B96154,EC52345801D1638E26C6671EB4C4A2,153EDD530F12B5CC5A1D88C867B930,2016-12-01 07:34:00,2016-12-01 07:44:00,520468,508730,1.360455,103.9551,1.374016,103.9732,8.2,3.5,Street-Hailing,2021-11-24 07:34:43,2021-11-24 07:44:43,45.0,46.0,77,18.0
49132,C294257C5B98DF28AABD61E216F9B3,F738FFCA47AA151E4AE9A0AF08B60C,3E607C62E134495DCE716E46F20635,2016-12-01 06:58:00,2016-12-01 07:13:00,98656,188770,1.299509,103.837,1.301171,103.857198,15.85,9.6,Booking,2021-11-24 06:58:38,2021-11-24 07:13:50,42.0,43.0,30,4.0
54554,6411B9720E0F7713C124B3BE88A563,E93F66C7D64B878C6B3BB4A4AB55F4,8D6C778FE3196AB7F6B4BEBA175784,2016-12-01 07:26:00,2016-12-01 07:49:00,823306,819643,1.406299,103.905942,1.355322,103.988337,24.3,14.8,Booking,2021-11-24 07:26:18,2021-11-24 07:49:02,45.0,47.0,130,19.0
64201,734F01F9D47854B491E62F4C00FC74,E6B9D415F1CE7E6AA9290DAC36F570,C45BFFF0E341B52C048782171F5DE1,2016-12-01 08:03:00,2016-12-01 08:41:00,819643,678272,1.355322,103.9883,1.368654,103.7759,31.35,29.0,Street-Hailing,2021-11-24 08:03:45,2021-11-24 08:41:28,48.0,52.0,171,17.0
